TransactionID,Date,Quantity,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,ProductID,CustomerID,StaffID
570,2023-01-24 18:00:00,2,West,Online,True,Cloudy,30.39201797944863,Average,Neutral,43,Online Order,Tuesday,36.881223989716574,570,570,570
571,2023-01-24 19:00:00,2,North,Credit Card,False,Sunny,33.064513997938136,Good,Negative,45,Phone Order,Tuesday,34.54080247416079,571,571,571
572,2023-01-24 20:00:00,3,West,Cash,True,Cloudy,25.13501123691486,Good,Positive,58,In Store,Tuesday,26.376612274014025,572,572,572
573,2023-01-24 21:00:00,1,North,Credit Card,False,Sunny,31.546584610783786,Average,Negative,57,In Store,Tuesday,9.071578664513003,573,573,573
574,2023-01-24 22:00:00,5,South,Credit Card,False,Rainy,28.42033736284007,Good,Negative,50,Online Order,Tuesday,34.40173568442893,574,574,574
575,2023-01-24 23:00:00,4,West,Cash,False,Sunny,33.24254736017119,Poor,Positive,33,Phone Order,Tuesday,40.21788354304739,575,575,575
576,2023-01-25 00:00:00,2,West,Credit Card,False,Sunny,27.917181624434317,Good,Unknown,20,Phone Order,Wednesday,39.98631756157283,576,576,576
577,2023-01-25 01:00:00,1,North,Credit Card,False,Rainy,27.764447425969507,Good,Negative,39,Online Order,Wednesday,11.086267529225914,577,577,577
578,2023-01-25 02:00:00,3,West,Credit Card,False,Rainy,27.154342182681738,Poor,Negative,45,In Store,Wednesday,24.921979561009785,578,578,578
579,2023-01-25 03:00:00,2,East,Credit Card,False,Sunny,31.23973032713652,Poor,Neutral,23,Online Order,Wednesday,32.874486534266595,579,579,579
580,2023-01-25 04:00:00,3,South,Online,True,Cloudy,34.47035718242692,Poor,Neutral,34,Phone Order,Wednesday,39.41119515581952,580,580,580
581,2023-01-25 05:00:00,4,South,Credit Card,True,Sunny,21.10345031323649,Excellent,Negative,24,Phone Order,Wednesday,28.97608697161715,581,581,581
582,2023-01-25 06:00:00,5,West,Credit Card,False,Rainy,20.801519035865255,Poor,Positive,51,In Store,Wednesday,53.55172608706493,582,582,582
583,2023-01-25 07:00:00,2,West,Cash,False,Cloudy,34.06325506111008,Poor,Negative,41,Phone Order,Wednesday,22.4340914661803,583,583,583
584,2023-01-25 08:00:00,2,East,Online,True,Rainy,27.94813438277309,Excellent,Negative,27,Phone Order,Wednesday,32.61489101707656,584,584,584
585,2023-01-25 09:00:00,4,East,Cash,True,Rainy,29.223545218504043,Good,Unknown,55,Phone Order,Wednesday,21.240282133514267,585,585,585
586,2023-01-25 10:00:00,1,West,Cash,False,Cloudy,27.23635402392093,Poor,Neutral,16,In Store,Wednesday,9.035294701974657,586,586,586
587,2023-01-25 11:00:00,5,West,Cash,True,Rainy,21.40486178911212,Average,Neutral,35,Phone Order,Wednesday,63.81972259866416,587,587,587
588,2023-01-25 12:00:00,2,East,Online,True,Rainy,31.52134067628,Poor,Negative,47,Online Order,Wednesday,18.0654022735853,588,588,588
589,2023-01-25 13:00:00,5,North,Cash,False,Rainy,31.208369676328804,Poor,Negative,38,In Store,Wednesday,72.13255355642491,589,589,589
590,2023-01-25 14:00:00,2,East,Cash,False,Rainy,24.675549822392178,Excellent,Positive,58,Online Order,Wednesday,24.456024378238496,590,590,590
591,2023-01-25 15:00:00,5,North,Cash,False,Rainy,24.59358867842601,Average,Unknown,56,Online Order,Wednesday,52.128269114468544,591,591,591
592,2023-01-25 16:00:00,3,South,Credit Card,True,Rainy,32.56762071358278,Good,Negative,48,In Store,Wednesday,57.71438820917305,592,592,592
593,2023-01-25 17:00:00,2,South,Cash,False,Rainy,21.0853588661199,Good,Neutral,23,Online Order,Wednesday,28.964784975593723,593,593,593
594,2023-01-25 18:00:00,5,East,Online,False,Rainy,33.21657722534849,Average,Neutral,16,In Store,Wednesday,34.74560292009559,594,594,594
595,2023-01-25 19:00:00,1,North,Online,True,Rainy,23.84992534843872,Poor,Neutral,44,Online Order,Wednesday,13.401375461650932,595,595,595
596,2023-01-25 20:00:00,3,East,Credit Card,False,Sunny,28.89477121633241,Excellent,Neutral,36,In Store,Wednesday,50.13293339404055,596,596,596
597,2023-01-25 21:00:00,3,East,Online,True,Sunny,27.154342182681738,Average,Neutral,25,Phone Order,Wednesday,46.88203638717588,597,597,597
598,2023-01-25 22:00:00,1,North,Online,True,Rainy,30.171837523049696,Average,Positive,57,Phone Order,Wednesday,7.58133843942889,598,598,598
599,2023-01-25 23:00:00,5,East,Credit Card,True,Sunny,26.21644718700555,Good,Positive,31,Online Order,Wednesday,97.93149992800775,599,599,599
600,2023-01-26 00:00:00,4,South,Cash,True,Cloudy,30.343013133581227,Excellent,Positive,50,Phone Order,Thursday,46.92881874479636,600,600,600
601,2023-01-26 01:00:00,1,West,Credit Card,True,Sunny,25.159694544745552,Average,Neutral,27,In Store,Thursday,7.385375056103919,601,601,601
602,2023-01-26 02:00:00,5,West,Cash,True,Rainy,24.158876245237792,Excellent,Neutral,21,Online Order,Thursday,38.51468155961109,602,602,602
603,2023-01-26 03:00:00,1,East,Cash,False,Rainy,34.9502491690202,Poor,Neutral,30,Phone Order,Thursday,6.473524882836207,603,603,603
604,2023-01-26 04:00:00,1,North,Online,False,Sunny,31.261853467696817,Good,Positive,47,Phone Order,Thursday,17.052771626524013,604,604,604
605,2023-01-26 05:00:00,2,North,Credit Card,False,Rainy,29.670799660727265,Poor,Neutral,59,Online Order,Thursday,13.66091482965546,605,605,605
606,2023-01-26 06:00:00,5,South,Online,True,Cloudy,25.329344648289783,Excellent,Positive,15,Phone Order,Thursday,34.38439428563102,606,606,606
607,2023-01-26 07:00:00,4,North,Online,False,Cloudy,20.737412437325723,Poor,Unknown,25,Phone Order,Thursday,71.02829688565026,607,607,607
608,2023-01-26 08:00:00,2,North,Cash,True,Rainy,20.465853140527333,Good,Negative,20,Online Order,Thursday,20.33812253342679,608,608,608
609,2023-01-26 09:00:00,1,South,Online,False,Cloudy,28.31271883173198,Excellent,Positive,34,Phone Order,Thursday,5.462868564621087,609,609,609
610,2023-01-26 10:00:00,1,East,Credit Card,True,Cloudy,31.430490815585767,Average,Negative,49,Phone Order,Thursday,5.778429492776163,610,610,610
611,2023-01-26 11:00:00,1,West,Online,False,Sunny,28.060687856657825,Poor,Unknown,58,Phone Order,Thursday,7.132556700558434,611,611,611
612,2023-01-26 12:00:00,5,South,Online,True,Cloudy,32.61177607908672,Good,Neutral,51,Phone Order,Thursday,41.00450109817672,612,612,612
613,2023-01-26 13:00:00,5,East,Cash,False,Sunny,20.501397996398325,Average,Neutral,55,Online Order,Thursday,74.88596456788041,613,613,613
614,2023-01-26 14:00:00,2,South,Credit Card,True,Rainy,25.5012811463891,Good,Negative,40,In Store,Thursday,14.719788400054847,614,614,614
615,2023-01-26 15:00:00,4,East,Online,False,Sunny,23.55605586761267,Excellent,Neutral,26,In Store,Thursday,27.13246347062432,615,615,615
616,2023-01-26 16:00:00,2,South,Cash,True,Rainy,26.70909452235683,Excellent,Positive,44,Phone Order,Thursday,32.941574244288375,616,616,616
617,2023-01-26 17:00:00,3,East,Online,False,Rainy,21.08564589791184,Poor,Neutral,42,Phone Order,Thursday,45.19748777369615,617,617,617
618,2023-01-26 18:00:00,1,South,Credit Card,False,Rainy,34.31197462356609,Good,Neutral,41,In Store,Thursday,11.529863321828543,618,618,618
619,2023-01-26 19:00:00,1,East,Online,False,Rainy,23.34883101604041,Good,Unknown,56,Phone Order,Thursday,13.23964657220156,619,619,619
620,2023-01-26 20:00:00,1,South,Online,True,Rainy,27.154342182681738,Good,Negative,33,In Store,Thursday,9.679760304896275,620,620,620
621,2023-01-26 21:00:00,2,West,Cash,True,Sunny,26.388397325550223,Excellent,Negative,19,Online Order,Thursday,24.47501260706082,621,621,621
622,2023-01-26 22:00:00,2,West,Online,True,Rainy,27.154342182681738,Poor,Neutral,19,Online Order,Thursday,25.20017946948237,622,622,622
623,2023-01-26 23:00:00,1,North,Cash,True,Cloudy,27.154342182681738,Good,Positive,55,Online Order,Thursday,10.80855906767144,623,623,623
624,2023-01-27 00:00:00,2,East,Credit Card,True,Cloudy,33.962492962637114,Good,Negative,41,Online Order,Friday,37.19716632016488,624,624,624
625,2023-01-27 01:00:00,5,South,Online,False,Rainy,20.080234830413342,Average,Negative,42,Online Order,Friday,26.20463987357546,625,625,625
626,2023-01-27 02:00:00,5,East,Credit Card,True,Cloudy,31.2235820927135,Good,Neutral,40,Online Order,Friday,83.66284473184348,626,626,626
627,2023-01-27 03:00:00,2,West,Credit Card,False,Sunny,33.54575979653773,Poor,Positive,41,In Store,Friday,13.73148493723973,627,627,627
628,2023-01-27 04:00:00,1,East,Online,False,Sunny,22.09580850468431,Average,Negative,56,Phone Order,Friday,16.96321040805799,628,628,628
629,2023-01-27 05:00:00,2,South,Cash,True,Rainy,21.441887775982277,Average,Neutral,35,In Store,Friday,28.47735747030164,629,629,629
630,2023-01-27 06:00:00,2,East,Credit Card,False,Rainy,26.368589107789333,Average,Neutral,15,Online Order,Friday,35.29834272809207,630,630,630
631,2023-01-27 07:00:00,2,South,Credit Card,True,Rainy,34.005183591994026,Excellent,Neutral,42,Phone Order,Friday,12.925429769226923,631,631,631
632,2023-01-27 08:00:00,3,West,Online,True,Cloudy,28.13579840285658,Average,Neutral,29,Phone Order,Friday,40.15412853448984,632,632,632
633,2023-01-27 09:00:00,5,West,Online,True,Cloudy,27.154342182681738,Good,Negative,31,Online Order,Friday,62.58159101966478,633,633,633
634,2023-01-27 10:00:00,4,West,Online,False,Sunny,22.11689177448983,Excellent,Positive,40,Online Order,Friday,62.37159097780152,634,634,634
635,2023-01-27 11:00:00,4,North,Online,True,Cloudy,20.01184266639828,Excellent,Neutral,34,Online Order,Friday,52.05743311362055,635,635,635
636,2023-01-27 12:00:00,3,West,Online,True,Sunny,32.15210136118192,Excellent,Neutral,39,Online Order,Friday,39.33305552098969,636,636,636
637,2023-01-27 13:00:00,2,East,Online,True,Cloudy,21.313618444793573,Excellent,Negative,27,Online Order,Friday,22.88787830728194,637,637,637
638,2023-01-27 14:00:00,3,North,Cash,False,Sunny,29.507747281029857,Excellent,Neutral,47,Online Order,Friday,28.89754908033034,638,638,638
639,2023-01-27 15:00:00,3,West,Credit Card,True,Rainy,27.154342182681738,Excellent,Neutral,39,Phone Order,Friday,36.70189625634865,639,639,639
640,2023-01-27 16:00:00,1,East,Cash,False,Cloudy,23.129778697376462,Excellent,Positive,22,Online Order,Friday,6.777385381526009,640,640,640
641,2023-01-27 17:00:00,5,East,Cash,False,Sunny,29.979092543553666,Average,Neutral,19,Online Order,Friday,97.11350042373137,641,641,641
642,2023-01-27 18:00:00,4,East,Online,True,Cloudy,21.18047865061264,Poor,Negative,20,Phone Order,Friday,62.8646458175959,642,642,642
643,2023-01-27 19:00:00,2,South,Credit Card,False,Rainy,29.056327157564198,Good,Positive,37,In Store,Friday,38.5740135006354,643,643,643
644,2023-01-27 20:00:00,4,North,Cash,False,Sunny,22.458975814298043,Good,Negative,44,Online Order,Friday,33.603642939797794,644,644,644
645,2023-01-27 21:00:00,4,East,Online,True,Cloudy,31.039303407727672,Average,Positive,28,Phone Order,Friday,72.76046121059169,645,645,645
646,2023-01-27 22:00:00,5,South,Online,True,Cloudy,24.518469421908623,Average,Positive,37,Phone Order,Friday,85.65924884226538,646,646,646
647,2023-01-27 23:00:00,4,West,Credit Card,True,Rainy,26.95086513206969,Excellent,Neutral,25,In Store,Friday,60.62914474746042,647,647,647
648,2023-01-28 00:00:00,4,East,Cash,False,Rainy,28.99145813041433,Poor,Neutral,45,Online Order,Saturday,57.501751165112346,648,648,648
649,2023-01-28 01:00:00,3,South,Cash,True,Sunny,22.569101159993597,Excellent,Neutral,20,Online Order,Saturday,29.24473493705415,649,649,649
650,2023-01-28 02:00:00,5,East,Cash,False,Cloudy,31.124567279264312,Average,Negative,25,Online Order,Saturday,86.23080887237731,650,650,650
651,2023-01-28 03:00:00,1,North,Online,False,Cloudy,24.53960510955222,Excellent,Neutral,27,Phone Order,Saturday,12.522731922196009,651,651,651
652,2023-01-28 04:00:00,2,North,Credit Card,False,Rainy,29.935577898691303,Good,Neutral,26,Online Order,Saturday,12.12674727673856,652,652,652
653,2023-01-28 05:00:00,4,West,Credit Card,False,Rainy,22.37424576049061,Good,Positive,16,Online Order,Saturday,38.7717896513078,653,653,653
654,2023-01-28 06:00:00,2,East,Cash,False,Sunny,30.32176488809525,Excellent,Neutral,49,Online Order,Saturday,38.05891295635983,654,654,654
655,2023-01-28 07:00:00,1,South,Online,True,Cloudy,21.922821092156926,Poor,Neutral,50,Online Order,Saturday,17.760203909072693,655,655,655
656,2023-01-28 08:00:00,2,West,Cash,True,Cloudy,26.380347444049757,Excellent,Neutral,31,In Store,Saturday,39.45717094229617,656,656,656
657,2023-01-28 09:00:00,1,East,Credit Card,False,Sunny,23.708091106083156,Excellent,Neutral,42,In Store,Saturday,14.419900739061472,657,657,657
658,2023-01-28 10:00:00,3,West,Online,False,Sunny,31.22562874142274,Poor,Positive,42,In Store,Saturday,26.13795329131853,658,658,658
659,2023-01-28 11:00:00,4,South,Cash,True,Rainy,23.93052506760312,Poor,Neutral,36,Online Order,Saturday,29.768902980611827,659,659,659
660,2023-01-28 12:00:00,1,West,Cash,True,Rainy,33.225759595930946,Poor,Positive,52,Online Order,Saturday,7.8037166091269246,660,660,660
661,2023-01-28 13:00:00,2,West,Online,False,Sunny,33.37730317109919,Good,Negative,21,Phone Order,Saturday,10.593869750417632,661,661,661
662,2023-01-28 14:00:00,4,West,Credit Card,False,Sunny,22.946619728341787,Excellent,Neutral,29,Phone Order,Saturday,43.44092665915635,662,662,662
663,2023-01-28 15:00:00,3,East,Online,True,Cloudy,29.207689175115863,Average,Neutral,46,Phone Order,Saturday,23.614245622479416,663,663,663
664,2023-01-28 16:00:00,4,South,Cash,True,Sunny,21.315764625799464,Poor,Neutral,25,Online Order,Saturday,44.69932762740214,664,664,664
665,2023-01-28 17:00:00,1,North,Cash,False,Sunny,25.87305649402444,Poor,Positive,38,In Store,Saturday,19.02491647758148,665,665,665
666,2023-01-28 18:00:00,3,East,Cash,True,Cloudy,30.699825942519084,Excellent,Neutral,17,In Store,Saturday,34.37430942782355,666,666,666
667,2023-01-28 19:00:00,2,North,Cash,True,Sunny,27.154342182681738,Average,Neutral,44,In Store,Saturday,36.33953490954504,667,667,667
668,2023-01-28 20:00:00,3,North,Credit Card,False,Rainy,29.37051004109912,Excellent,Unknown,20,Online Order,Saturday,42.24771449771444,668,668,668
669,2023-01-28 21:00:00,3,East,Credit Card,False,Rainy,24.238112954936653,Excellent,Unknown,16,In Store,Saturday,26.12091995976264,669,669,669
670,2023-01-28 22:00:00,5,East,Cash,False,Cloudy,25.67037424151603,Poor,Positive,28,Phone Order,Saturday,51.68910694444086,670,670,670
671,2023-01-28 23:00:00,3,South,Credit Card,True,Sunny,21.54419217050429,Poor,Negative,55,Phone Order,Saturday,18.776379111964324,671,671,671
672,2023-01-29 00:00:00,3,South,Credit Card,False,Rainy,30.785342306504013,Good,Positive,32,In Store,Sunday,30.005816711820472,672,672,672
673,2023-01-29 01:00:00,4,West,Credit Card,True,Rainy,27.558331951869103,Average,Neutral,58,Phone Order,Sunday,60.652456730212045,673,673,673
674,2023-01-29 02:00:00,2,North,Cash,False,Rainy,30.63148448518482,Average,Neutral,45,In Store,Sunday,12.163332787883055,674,674,674
675,2023-01-29 03:00:00,4,South,Online,False,Rainy,23.734152871953093,Poor,Negative,27,In Store,Sunday,32.324084508681764,675,675,675
676,2023-01-29 04:00:00,4,West,Online,True,Sunny,24.866573429525992,Poor,Positive,40,Phone Order,Sunday,42.886462484798685,676,676,676
677,2023-01-29 05:00:00,1,South,Online,True,Sunny,25.01323005890172,Poor,Positive,58,Phone Order,Sunday,19.73074305523944,677,677,677
678,2023-01-29 06:00:00,4,East,Cash,False,Sunny,20.386136146208244,Average,Unknown,26,Phone Order,Sunday,67.09170937753281,678,678,678
679,2023-01-29 07:00:00,5,South,Credit Card,False,Sunny,25.115718092459357,Good,Negative,32,Phone Order,Sunday,80.01150598690778,679,679,679
680,2023-01-29 08:00:00,5,North,Credit Card,True,Rainy,32.049568602770506,Average,Neutral,23,In Store,Sunday,33.71432173940845,680,680,680
681,2023-01-29 09:00:00,1,South,Cash,False,Cloudy,33.459477436246075,Poor,Negative,35,Phone Order,Sunday,16.714938404224874,681,681,681
682,2023-01-29 10:00:00,2,North,Cash,True,Cloudy,27.773274734538912,Poor,Neutral,54,Phone Order,Sunday,33.55806434548045,682,682,682
683,2023-01-29 11:00:00,2,East,Online,True,Rainy,26.832525428288303,Good,Negative,57,Online Order,Sunday,28.033080868729847,683,683,683
684,2023-01-29 12:00:00,4,North,Online,False,Rainy,20.462369280490552,Excellent,Neutral,38,Phone Order,Sunday,79.4217069199023,684,684,684
685,2023-01-29 13:00:00,4,South,Cash,True,Cloudy,33.18806506378074,Excellent,Positive,48,Phone Order,Sunday,39.51523435547311,685,685,685
686,2023-01-29 14:00:00,4,West,Online,True,Cloudy,27.154342182681738,Average,Positive,22,In Store,Sunday,76.4763468945111,686,686,686
687,2023-01-29 15:00:00,2,East,Credit Card,True,Rainy,34.171251203153176,Excellent,Positive,58,In Store,Sunday,37.44193344869511,687,687,687
688,2023-01-29 16:00:00,3,South,Cash,False,Rainy,27.33824373032136,Excellent,Negative,47,Online Order,Sunday,15.516629688722004,688,688,688
689,2023-01-29 17:00:00,5,East,Cash,True,Sunny,25.1290174036209,Average,Negative,37,Phone Order,Sunday,58.758739485610825,689,689,689
690,2023-01-29 18:00:00,3,East,Credit Card,False,Sunny,33.8632765226399,Poor,Negative,27,Phone Order,Sunday,58.9696904873208,690,690,690
691,2023-01-29 19:00:00,3,South,Credit Card,False,Cloudy,20.36586489665145,Excellent,Positive,28,Phone Order,Sunday,19.64046130836341,691,691,691
692,2023-01-29 20:00:00,2,South,Credit Card,False,Rainy,28.721373423036304,Poor,Neutral,28,Phone Order,Sunday,26.433540831499585,692,692,692
693,2023-01-29 21:00:00,3,West,Online,True,Cloudy,28.233987867490065,Average,Positive,30,Phone Order,Sunday,59.05308781684969,693,693,693
694,2023-01-29 22:00:00,1,East,Cash,True,Sunny,23.28980601817073,Poor,Positive,52,Phone Order,Sunday,13.332431361587902,694,694,694
695,2023-01-29 23:00:00,4,East,Online,False,Sunny,26.43331147025316,Poor,Neutral,53,Online Order,Sunday,31.38891817832936,695,695,695
696,2023-01-30 00:00:00,1,South,Credit Card,False,Cloudy,29.78396008915655,Average,Neutral,40,Phone Order,Monday,13.732748451388847,696,696,696
697,2023-01-30 01:00:00,5,North,Online,True,Sunny,30.906967953228914,Poor,Neutral,40,Phone Order,Monday,40.33304304621601,697,697,697
698,2023-01-30 02:00:00,4,South,Credit Card,False,Rainy,20.010752880598695,Excellent,Neutral,15,Phone Order,Monday,51.182255773669056,698,698,698
699,2023-01-30 03:00:00,3,East,Online,False,Cloudy,27.154342182681738,Excellent,Positive,46,Online Order,Monday,18.33189980605566,699,699,699
700,2023-01-30 04:00:00,5,South,Online,True,Rainy,22.467880585892186,Excellent,Negative,29,Phone Order,Monday,70.41120019108034,700,700,700
701,2023-01-30 05:00:00,4,West,Credit Card,False,Rainy,23.503706513335388,Excellent,Positive,35,Online Order,Monday,51.00739634768949,701,701,701
702,2023-01-30 06:00:00,3,North,Online,True,Sunny,23.95210168540772,Poor,Neutral,32,In Store,Monday,48.307261594265846,702,702,702
703,2023-01-30 07:00:00,1,South,Cash,True,Rainy,20.56730204828053,Excellent,Negative,44,Phone Order,Monday,14.460507067381776,703,703,703
704,2023-01-30 08:00:00,4,West,Online,False,Cloudy,21.845781853854877,Poor,Negative,27,Online Order,Monday,52.9763761118454,704,704,704
705,2023-01-30 09:00:00,3,East,Online,True,Rainy,34.79524884416243,Good,Positive,38,In Store,Monday,46.04004821616545,705,705,705
706,2023-01-30 10:00:00,1,South,Cash,True,Rainy,24.72825106065929,Poor,Positive,44,Online Order,Monday,7.159128703583463,706,706,706
707,2023-01-30 11:00:00,5,East,Credit Card,True,Rainy,21.72951635508574,Excellent,Positive,16,Online Order,Monday,69.65197459439531,707,707,707
708,2023-01-30 12:00:00,5,West,Cash,False,Rainy,21.60486891761935,Good,Negative,33,In Store,Monday,37.90829521170833,708,708,708
709,2023-01-30 13:00:00,5,East,Online,False,Rainy,30.79189951504958,Average,Negative,58,Phone Order,Monday,94.41416558889104,709,709,709
710,2023-01-30 14:00:00,5,West,Credit Card,False,Sunny,32.81852996048961,Poor,Negative,39,Phone Order,Monday,30.12505786342032,710,710,710
711,2023-01-30 15:00:00,2,West,Online,True,Cloudy,23.85428449262705,Excellent,Neutral,28,Online Order,Monday,22.9112424907238,711,711,711
712,2023-01-30 16:00:00,4,West,Online,True,Sunny,20.31364268502853,Excellent,Neutral,20,In Store,Monday,61.74784865932669,712,712,712
713,2023-01-30 17:00:00,4,South,Cash,False,Cloudy,23.346350276680337,Excellent,Positive,26,Phone Order,Monday,47.48133270009552,713,713,713
714,2023-01-30 18:00:00,2,East,Cash,False,Cloudy,27.154342182681738,Average,Negative,34,Online Order,Monday,12.762857596987072,714,714,714
715,2023-01-30 19:00:00,3,East,Credit Card,True,Cloudy,21.55092404945062,Good,Positive,37,In Store,Monday,39.90205572570184,715,715,715
716,2023-01-30 20:00:00,3,North,Credit Card,False,Cloudy,27.154342182681738,Good,Negative,44,Online Order,Monday,43.87343589723096,716,716,716
717,2023-01-30 21:00:00,5,North,Credit Card,False,Cloudy,23.44877556292449,Excellent,Positive,44,In Store,Monday,77.78442332428807,717,717,717
718,2023-01-30 22:00:00,1,North,Online,False,Rainy,27.739188177881356,Poor,Neutral,52,Phone Order,Monday,10.598897216941385,718,718,718
719,2023-01-30 23:00:00,3,North,Cash,False,Sunny,27.154342182681738,Excellent,Unknown,44,Phone Order,Monday,40.3646986962943,719,719,719
720,2023-01-31 00:00:00,1,East,Cash,False,Sunny,34.108059516544216,Excellent,Neutral,55,Online Order,Tuesday,11.760297124083696,720,720,720
721,2023-01-31 01:00:00,4,West,Cash,True,Rainy,33.589159518893965,Poor,Negative,44,Phone Order,Tuesday,60.32336232513521,721,721,721
722,2023-01-31 02:00:00,1,West,Credit Card,False,Cloudy,28.50209157515699,Excellent,Unknown,50,Phone Order,Tuesday,13.753354509872278,722,722,722
723,2023-01-31 03:00:00,4,South,Cash,False,Sunny,25.316359879810797,Average,Negative,48,In Store,Tuesday,51.54537317354809,723,723,723
724,2023-01-31 04:00:00,2,West,Cash,True,Rainy,25.717203230521037,Excellent,Neutral,30,Phone Order,Tuesday,17.485731005147457,724,724,724
725,2023-01-31 05:00:00,2,East,Cash,True,Rainy,26.177784247167452,Average,Unknown,38,In Store,Tuesday,10.060555532447015,725,725,725
726,2023-01-31 06:00:00,5,East,Credit Card,True,Sunny,30.91368983202416,Excellent,Positive,28,In Store,Tuesday,38.0561256483572,726,726,726
727,2023-01-31 07:00:00,3,East,Cash,True,Sunny,26.774584932782567,Good,Negative,40,Online Order,Tuesday,20.267971864087592,727,727,727
728,2023-01-31 08:00:00,5,South,Credit Card,False,Cloudy,32.85094919758846,Poor,Neutral,22,In Store,Tuesday,58.68135587582101,728,728,728
729,2023-01-31 09:00:00,4,North,Cash,False,Cloudy,34.161421788955465,Good,Positive,28,Phone Order,Tuesday,56.73548904571068,729,729,729
730,2023-01-31 10:00:00,5,West,Cash,False,Sunny,25.039192300684007,Excellent,Neutral,45,In Store,Tuesday,40.98137565136062,730,730,730
731,2023-01-31 11:00:00,1,East,Cash,False,Cloudy,28.410417220635203,Excellent,Negative,16,In Store,Tuesday,19.085856439507808,731,731,731
732,2023-01-31 12:00:00,4,East,Credit Card,True,Rainy,21.425848052488465,Average,Neutral,18,Online Order,Tuesday,20.400927753433265,732,732,732
733,2023-01-31 13:00:00,2,North,Credit Card,True,Cloudy,23.007035716495384,Excellent,Negative,15,Phone Order,Tuesday,33.169030454960286,733,733,733
734,2023-01-31 14:00:00,3,East,Cash,False,Cloudy,26.201986500652403,Excellent,Positive,34,Phone Order,Tuesday,43.1342146288699,734,734,734
735,2023-01-31 15:00:00,4,West,Online,False,Rainy,23.09304073852668,Excellent,Neutral,28,Phone Order,Tuesday,42.413288062860914,735,735,735
736,2023-01-31 16:00:00,4,South,Credit Card,False,Cloudy,33.14840736183076,Good,Neutral,54,In Store,Tuesday,23.02933666474448,736,736,736
737,2023-01-31 17:00:00,1,East,Credit Card,False,Rainy,22.374293840886477,Average,Negative,39,Phone Order,Tuesday,14.41229857676419,737,737,737
738,2023-01-31 18:00:00,3,West,Cash,True,Cloudy,26.83491232329638,Good,Neutral,39,Phone Order,Tuesday,32.35260807895416,738,738,738
739,2023-01-31 19:00:00,2,East,Online,False,Sunny,29.08548860689813,Average,Neutral,17,In Store,Tuesday,38.08801418239658,739,739,739
740,2023-01-31 20:00:00,4,North,Cash,True,Cloudy,30.377958622412667,Good,Positive,19,Online Order,Tuesday,52.51940449338596,740,740,740
741,2023-01-31 21:00:00,4,East,Credit Card,True,Sunny,25.7460405458976,Excellent,Negative,52,Online Order,Tuesday,76.37909067761049,741,741,741
742,2023-01-31 22:00:00,1,East,Credit Card,True,Sunny,33.036486030870925,Good,Negative,40,In Store,Tuesday,8.30725540209956,742,742,742
743,2023-01-31 23:00:00,5,South,Cash,True,Sunny,28.52478726616888,Good,Positive,54,Online Order,Tuesday,79.42944327730774,743,743,743
744,2023-02-01 00:00:00,2,North,Cash,False,Sunny,26.59261670671328,Average,Positive,52,Online Order,Wednesday,28.51747062546177,744,744,744
745,2023-02-01 01:00:00,3,North,Online,False,Sunny,21.00860951078055,Average,Negative,52,Online Order,Wednesday,48.27337034240903,745,745,745
746,2023-02-01 02:00:00,4,South,Online,False,Rainy,26.970342026677475,Good,Positive,18,Phone Order,Wednesday,32.88007183835221,746,746,746
747,2023-02-01 03:00:00,4,East,Credit Card,False,Rainy,32.31103761223595,Average,Positive,21,Online Order,Wednesday,59.89967097426642,747,747,747
748,2023-02-01 04:00:00,2,West,Online,True,Rainy,29.21811527331973,Average,Positive,44,Phone Order,Wednesday,24.941211791706067,748,748,748
749,2023-02-01 05:00:00,5,North,Online,True,Sunny,32.48243680593677,Average,Negative,44,Online Order,Wednesday,80.71187311797372,749,749,749
750,2023-02-01 06:00:00,4,North,Credit Card,True,Cloudy,27.410175058989584,Poor,Positive,33,Phone Order,Wednesday,39.62267864910906,750,750,750
751,2023-02-01 07:00:00,2,East,Credit Card,False,Rainy,21.776925576417227,Average,Neutral,53,In Store,Wednesday,36.70171076395758,751,751,751
752,2023-02-01 08:00:00,1,East,Credit Card,True,Cloudy,27.154342182681738,Poor,Neutral,49,In Store,Wednesday,6.264519719170256,752,752,752
753,2023-02-01 09:00:00,5,North,Credit Card,True,Cloudy,24.54829320077887,Poor,Negative,54,Online Order,Wednesday,85.5391989093391,753,753,753
754,2023-02-01 10:00:00,3,East,Cash,True,Sunny,30.469857072466887,Average,Positive,47,Phone Order,Wednesday,53.75938316167908,754,754,754
755,2023-02-01 11:00:00,4,West,Credit Card,True,Sunny,31.853898559125405,Good,Neutral,47,In Store,Wednesday,69.03513868200926,755,755,755
756,2023-02-01 12:00:00,2,North,Credit Card,False,Sunny,24.436292519304946,Average,Negative,28,In Store,Wednesday,25.38179182785328,756,756,756
757,2023-02-01 13:00:00,1,West,Credit Card,True,Rainy,27.434808813248708,Excellent,Neutral,52,In Store,Wednesday,11.57577470046142,757,757,757
758,2023-02-01 14:00:00,3,West,Online,True,Sunny,26.316783566511223,Good,Positive,24,In Store,Wednesday,59.831802893619454,758,758,758
